,HouseholdID,Real,Reentered,ES,PSH,TH,RRH,PREV
349,200010021,3,0,0.664048177,0.260642328,0.606663245,0.643376889,0.513051774
350,200010038,1,0,0.546744603,0.589101537,0.486276046,0.476594839,0.407816543
351,200010062,4,0,0.173275699,0.551149767,0.179929519,0.152866062,0.12487967
352,200010064,5,0,0.579710371,0.525495088,0.494467476,0.521382821,0.449249087
353,200010148,1,0,0.632671857,0.321617581,0.552139497,0.540035489,0.484386842
354,200010175,5,0,0.379262397,0.65368172,0.318785419,0.315706058,0.215757799
355,200010189,5,0,0.197931283,0.533742448,0.204909719,0.194652676,0.126833097
356,200010215,1,0,0.486050638,0.32850334,0.495331301,0.430983375,0.383690245
357,200010290,1,1,0.564804926,0.845966785,0.48935508,0.47571681,0.421413215
358,200010297,5,0,0.277134413,0.341373375,0.232138984,0.236282303,0.175635679
359,200010304,5,1,0.218273385,0.742176981,0.21044849,0.208919693,0.147589645
360,200010311,5,0,0.212059317,0.140597812,0.208980793,0.206139099,0.147553438
361,200010313,3,0,0.515205546,0.580560088,0.510727669,0.473994708,0.42290306
362,200010316,1,1,0.730898671,0.252280073,0.670642488,0.659544816,0.602062332
363,200010332,5,1,0.234282032,0.55638274,0.231682995,0.23634146,0.156478298
364,200010348,5,0,0.21476683,0.331620526,0.206380901,0.199250615,0.142847287
365,200010351,5,0,0.508173257,0.4745734,0.426696442,0.436548767,0.359169302
366,200010362,5,0,0.219838749,0.656180653,0.210926008,0.20869579,0.14708023
367,200010427,5,0,0.193730433,0.248707437,0.189284585,0.184596218,0.129375164
368,200010441,5,0,0.282026016,0.127953272,0.269232756,0.273311754,0.194339735
369,200010444,1,0,0.73877602,0.368168108,0.6986507,0.681886576,0.63320857
370,200010481,1,1,0.393506429,0.468162576,0.400326411,0.353830341,0.32988021
371,200010493,5,0,0.127215128,0.386299798,0.126419658,0.120027315,0.08332948
372,200010533,1,1,0.605039759,0.330183458,0.536299669,0.534422148,0.465727934
373,200010602,1,1,0.381204103,0.304638326,0.296886148,0.331074998,0.248116601
374,200010641,1,1,0.517333801,0.470657648,0.44163205,0.43497628,0.373378047
375,200010701,1,0,0.724765229,0.288734484,0.655035856,0.641359834,0.588009513
376,200010712,1,0,0.266144939,0.31204626,0.247990866,0.229089809,0.18368364
377,200010779,4,1,0.848097556,0.347299241,0.828335226,0.845385302,0.780344932
378,200010797,3,1,0.414937602,0.524017343,0.3558408,0.335189666,0.282302674
379,200010832,2,1,0.325629111,0.540580346,0.330261788,0.329806218,0.254794854
380,200010841,5,0,0.597434576,0.409312745,0.513387455,0.530380824,0.467809634
381,200010874,5,0,0.137699066,0.477972569,0.123378859,0.121351254,0.081849561
382,200010877,5,0,0.28042497,0.552680041,0.21461128,0.222711119,0.166139361
383,200010898,5,0,0.220484384,0.394807443,0.209019102,0.197413601,0.141628299
384,200010956,5,0,0.181589752,0.139540257,0.171407776,0.179348633,0.11780959
385,200010968,5,0,0.197880208,0.775748407,0.189690274,0.183590216,0.130359925
386,200011033,1,1,0.763582495,0.723247201,0.748124997,0.728156263,0.662372462
387,200011045,5,0,0.214969399,0.812372589,0.211758718,0.204278308,0.150098693
388,200011076,5,0,0.26807578,0.153362386,0.264788204,0.250109541,0.192541073
389,200011093,2,0,0.667736312,0.792385314,0.659550863,0.661261091,0.594073965
390,200011099,5,1,0.367419529,0.216694009,0.289612251,0.319050611,0.229954667
391,200011103,1,0,0.452959483,0.474457933,0.473348098,0.450297002,0.357204354
392,200011181,5,0,0.419543203,0.308877639,0.420920294,0.406446574,0.339749901
393,200011182,1,0,0.56850508,0.713304699,0.484819357,0.488227528,0.41532393
394,200011195,5,0,0.270922895,0.442977373,0.265429189,0.266493963,0.191151482
395,200011212,5,0,0.235926435,0.293124592,0.233182379,0.228669613,0.168446126
396,200011243,1,0,0.767769624,0.265316934,0.731055969,0.720225932,0.666930919
397,200011252,1,1,0.800600586,0.391066078,0.776406152,0.762982027,0.718368258
398,200011282,5,1,0.26191813,0.491363017,0.259921766,0.258417216,0.187072123
399,200011294,1,0,0.796809701,0.2240804,0.784741687,0.77312342,0.726454186
400,200011297,1,1,0.669552722,0.637304278,0.595787564,0.579588159,0.526711626
401,200011303,5,0,0.182913652,0.155065071,0.177649734,0.170560944,0.119873755
402,200011328,1,1,0.810261761,0.441275845,0.793370435,0.779821512,0.736940438
403,200011340,2,0,0.248312288,0.646340396,0.206995263,0.228321721,0.145343086
404,200011379,5,0,0.235200906,0.49283694,0.229684007,0.218775952,0.161949022
405,200011393,1,1,0.792190139,0.408573469,0.768930297,0.765486541,0.708203992
406,200011401,1,0,0.296138214,0.407893584,0.299436932,0.275428309,0.221136184
407,200011409,1,0,0.732166768,0.331675795,0.665101317,0.674314364,0.624864758
408,200011424,5,1,0.49317633,0.297637939,0.478971601,0.481521621,0.386791423
409,200011489,3,1,0.783270193,0.151684485,0.775585892,0.79295542,0.71578899
410,200011495,1,0,0.425125267,0.20845171,0.444239524,0.381288466,0.343865181
411,200011540,3,0,0.376091346,0.466169664,0.305956105,0.341670555,0.245493037
412,200011587,4,0,0.600947678,0.65098363,0.528380564,0.570320016,0.442342009
413,200011639,1,1,0.857912608,0.579002532,0.845256793,0.832269923,0.806265217
414,200011651,5,1,0.567947524,0.293455884,0.505377262,0.512283031,0.43696125
415,200011715,5,0,0.408949576,0.197401977,0.333551568,0.345392775,0.272375377
416,200011744,5,0,0.493593826,0.629317548,0.507636668,0.463680503,0.410468938
417,200011857,5,0,0.248321551,0.569845497,0.260628797,0.248170803,0.170383553
418,200011881,4,0,0.357225053,0.470342532,0.336003015,0.288612701,0.240817155
419,200011952,1,1,0.760665304,0.222739,0.749197279,0.729587559,0.685398167
420,200011960,1,0,0.440994093,0.525152077,0.432963161,0.376372112,0.315282982
421,200011969,3,0,0.714845547,0.444555808,0.641789329,0.63391807,0.578370463
422,200012064,1,1,0.602454157,0.124728982,0.558525416,0.534344086,0.481822024
423,200012108,1,1,0.360909669,0.517532853,0.291055697,0.322545489,0.236125895
424,200012109,4,0,0.232750162,0.614429672,0.2280815,0.20088646,0.161722334
425,200012138,5,0,0.198897191,0.318366113,0.178280943,0.181154344,0.125028488
426,200012273,5,1,0.425499941,0.625604056,0.44216694,0.414991886,0.336676923
427,200012282,5,0,0.300787807,0.413033733,0.329845968,0.277612486,0.22844974
428,200012289,1,1,0.338389945,0.210445522,0.354079952,0.298493578,0.252568809
429,200012302,1,1,0.774303408,0.186436495,0.783823234,0.787559889,0.709127744
430,200012322,3,1,0.872641212,0.459444208,0.855050984,0.843678401,0.826127838
431,200012339,4,0,0.357858025,0.177853139,0.344457023,0.354584797,0.264033172
432,200012350,5,0,0.164426467,0.226245214,0.173389136,0.184508527,0.107400345
433,200012394,5,1,0.373972185,0.442747312,0.364550694,0.350450779,0.297525895
434,200012407,1,1,0.523674161,0.597750443,0.451934182,0.445763489,0.382631623
435,200012408,5,0,0.143553257,0.370286538,0.128455763,0.129931987,0.085870614
436,200012424,5,1,0.420060171,0.213131709,0.425167953,0.397285614,0.33621373
437,200012455,1,0,0.407380623,0.606917991,0.336502482,0.331339051,0.274862269
438,200012469,3,0,0.573066709,0.334950745,0.489586293,0.480169946,0.427344975
439,200012470,5,1,0.28317517,0.1847774,0.217725946,0.23717803,0.168470701
440,200012475,1,0,0.41489775,0.348961456,0.369380877,0.384288879,0.281624608
441,200012479,5,0,0.247732718,0.410239321,0.238893738,0.242077999,0.168680058
442,200012496,5,0,0.323281908,0.277223403,0.325722568,0.311699185,0.227312319
443,200012564,5,0,0.150526896,0.632262922,0.148400658,0.143304223,0.099178587
444,200012611,3,0,0.456092316,0.532683207,0.379566616,0.413009838,0.317499907
445,200012623,1,0,0.224473697,0.164052157,0.205984334,0.210068395,0.141337134
446,200012705,5,0,0.292462738,0.456305171,0.22435572,0.244112713,0.173941268
447,200012710,5,0,0.263354756,0.162812425,0.256241802,0.267906149,0.177914616
448,200012730,1,1,0.775666388,0.766244038,0.734961024,0.722639777,0.672301022
449,200012743,5,0,0.150269212,0.395804506,0.150738837,0.150189792,0.098660277
450,200012751,1,1,0.479568969,0.20846637,0.475431135,0.435496914,0.380922888
451,200012768,1,0,0.51381041,0.26719606,0.528754964,0.498657129,0.436042349
452,200012833,1,1,0.853933765,0.534398481,0.853446124,0.826884649,0.791276055
453,200012834,2,1,0.892149763,0.411672223,0.875260909,0.890291104,0.850374833
454,200012899,4,0,0.499838522,0.57787484,0.416021316,0.407518493,0.353695428
455,200012927,1,1,0.601996409,0.091526546,0.550894007,0.568745069,0.481978451
456,200012966,5,0,0.146735031,0.47504974,0.146160247,0.135888275,0.098497072
457,200012996,5,0,0.351863623,0.192309371,0.337707258,0.343453336,0.2546339
458,200013028,1,1,0.418182134,0.211182076,0.408860959,0.374618988,0.320830134
459,200013037,5,1,0.361992067,0.263418912,0.356789394,0.359542033,0.275227499
460,200013045,5,0,0.24653017,0.158575799,0.188084315,0.226414589,0.144646511
461,200013119,5,0,0.228014751,0.239586697,0.219960655,0.218636224,0.15498149
462,200013208,1,1,0.815504879,0.226136186,0.8134119,0.815816317,0.74123391
463,200013239,1,0,0.782424569,0.527868768,0.742940831,0.731261617,0.681392963
464,200013247,5,0,0.314412133,0.76819021,0.243980504,0.258666295,0.191930947
465,200013252,5,0,0.318986681,0.207651207,0.22961271,0.271667383,0.191999411
466,200013268,4,0,0.33559163,0.352604938,0.328630781,0.333954182,0.249522842
467,200013291,5,0,0.370912983,0.30869134,0.298800013,0.338297941,0.234969396
468,200013303,4,0,0.378844204,0.440066327,0.376456384,0.389793139,0.276095561
469,200013351,5,0,0.366827225,0.333060978,0.391014071,0.352839474,0.273503045
470,200013402,1,0,0.421622719,0.28832798,0.379796543,0.357458503,0.287847636
471,200013451,5,1,0.292062861,0.38687043,0.294306336,0.284008881,0.211491387
472,200013454,1,0,0.725780821,0.192486013,0.68288782,0.666681603,0.616916465
473,200013498,5,0,0.220537694,0.186627372,0.217282049,0.214157368,0.153092677
474,200013517,5,0,0.353702851,0.66928698,0.27730122,0.30616963,0.219172206
475,200013527,5,1,0.713077995,0.349265344,0.687122944,0.698808355,0.621412538
476,200013574,5,0,0.585298647,0.243289608,0.510590074,0.525537221,0.454485273
477,200013616,1,1,0.787524843,0.12875767,0.782728184,0.757090373,0.7128736
478,200013629,1,0,0.343257988,0.364812627,0.342796298,0.301744024,0.261178445
479,200013634,1,0,0.636427355,0.655513264,0.568325746,0.560772275,0.496357726
480,200013644,5,0,0.174113295,0.698175372,0.173976212,0.166307599,0.113212957
481,200013646,1,1,0.32222805,0.274799825,0.26881071,0.274594795,0.200630903
482,200013755,5,0,0.300866008,0.279032081,0.295877974,0.292856961,0.222807387
483,200013776,5,0,0.30039012,0.224160678,0.249122773,0.251541662,0.180269753
484,200013779,4,0,0.296222986,0.426414169,0.232214035,0.262544715,0.185810115
485,200013782,1,0,0.410815217,0.122994926,0.333652358,0.328266177,0.273401108
486,200013839,3,1,0.720060229,0.651036488,0.717085481,0.744791754,0.640853306
487,200013845,1,1,0.7960218,0.296082853,0.771473109,0.747841844,0.723499942
488,200013851,1,0,0.388412849,0.686409577,0.38718302,0.347517839,0.300768925
489,200013870,1,1,0.804220383,0.152444417,0.815090278,0.820316824,0.753596512
490,200013912,1,1,0.811619966,0.152966293,0.791909305,0.775797068,0.73518422
491,200013983,5,1,0.457172668,0.233200216,0.479285933,0.46187052,0.373880772
492,200013987,5,0,0.192856037,0.245937668,0.218302892,0.193607996,0.135687925
493,200013999,1,1,0.550453689,0.371113069,0.547424793,0.502873259,0.472265609
494,200014018,5,1,0.265841978,0.247092724,0.257465091,0.259810448,0.183870665
495,200014035,4,0,0.444815941,0.318981095,0.369705281,0.408241221,0.306145348
496,200014056,1,1,0.834290391,0.213267587,0.817339438,0.801407347,0.779569998
497,200014072,5,1,0.249588165,0.651116986,0.240807439,0.243924211,0.170202689
498,200014111,3,1,0.688767644,0.166237515,0.610860262,0.597630375,0.570343148
499,200014136,5,0,0.188982973,0.524462786,0.19564479,0.193591639,0.137451081
500,200014158,5,0,0.217956807,0.24761042,0.232402535,0.216851484,0.152006764
501,200014160,5,1,0.563759635,0.472634278,0.490747668,0.5070454,0.436855523
502,200014174,5,0,0.218071327,0.637689014,0.209189493,0.20253805,0.145643117
503,200014306,5,0,0.221457275,0.54912061,0.218115738,0.206913141,0.152184175
504,200014312,4,1,0.411576992,0.359367096,0.328484387,0.363599919,0.269336533
505,200014326,5,0,0.290770429,0.5891081,0.283656859,0.274246292,0.207167728
506,200014331,4,1,0.320937039,0.510937813,0.314461307,0.320536632,0.236955903
507,200014364,1,0,0.42182685,0.476514152,0.355660141,0.408559611,0.294384843
508,200014465,5,1,0.236194933,0.308239854,0.193738737,0.190143275,0.134316944
509,200014496,5,0,0.332430701,0.187817338,0.320609961,0.31913824,0.240171896
510,200014562,1,1,0.545074538,0.319705539,0.548511781,0.507911657,0.451225537
511,200014579,5,0,0.300667742,0.649819138,0.293169995,0.294495634,0.214131303
512,200014599,5,0,0.217029902,0.226191355,0.217155957,0.207940146,0.146311397
513,200014634,5,0,0.232570569,0.354771429,0.234207573,0.221720973,0.157587541
514,200014646,5,0,0.212545795,0.283254902,0.207340814,0.204277632,0.14464173
515,200014671,5,1,0.343144117,0.838723413,0.342744587,0.361192157,0.257381136
516,200014703,2,1,0.371808913,0.377085598,0.291063308,0.329326776,0.238248488
517,200014734,1,1,0.293078989,0.266803794,0.287645893,0.259852455,0.21297126
518,200014749,3,1,0.626585974,0.412325816,0.553357202,0.579634865,0.484092486
519,200014755,5,1,0.600640167,0.920363675,0.538634719,0.546666255,0.468013355
520,200014775,5,0,0.437415477,0.505846833,0.453629693,0.428296236,0.345438409
521,200014805,4,1,0.64944619,0.303499397,0.57152408,0.65236829,0.511635447
522,200014864,5,0,0.303843383,0.535647991,0.315051197,0.284770553,0.220694365
523,200014891,5,1,0.206943945,0.392057366,0.207210133,0.195590921,0.147163286
524,200014986,1,1,0.521798246,0.125504245,0.451442848,0.45040419,0.382534487
525,200015057,5,1,0.387475604,0.151761663,0.311176385,0.327232931,0.253177589
526,200015078,5,0,0.37830504,0.485649334,0.3829638,0.375134294,0.297448604
527,200015164,1,0,0.567441059,0.127746982,0.485998833,0.478440191,0.417493968
528,200015217,1,1,0.571436779,0.810827673,0.504988157,0.528983272,0.435285662
529,200015293,1,0,0.51816639,0.379363819,0.561533344,0.564002112,0.491016044
530,200015345,5,0,0.269431675,0.482384571,0.26779537,0.263136641,0.190830662
531,200015365,5,1,0.459875758,0.267607213,0.484479982,0.467708738,0.388030331
532,200015386,1,1,0.597814025,0.645293905,0.536344773,0.523319387,0.464781367
533,200015412,5,0,0.322382809,0.280762562,0.290869549,0.302772165,0.220234539
534,200015414,2,1,0.389048789,0.605886552,0.306766429,0.345877827,0.252498291
535,200015425,5,0,0.15555135,0.677273717,0.146587947,0.165686098,0.100289374
536,200015459,5,1,0.61838517,0.104519745,0.532991583,0.563716504,0.463555159
537,200015493,1,0,0.67684378,0.460609897,0.620060931,0.598107492,0.544182997
538,200015515,5,0,0.541833875,0.38864916,0.540003184,0.538371667,0.444966814
539,200015536,5,0,0.458442632,0.438826629,0.451606687,0.43867195,0.380765043
540,200015541,4,0,0.232862779,0.190343393,0.229830261,0.23501279,0.151190591
541,200015580,5,0,0.313531594,0.720845826,0.244643966,0.259711947,0.19239169
542,200015593,1,1,0.543300167,0.204092395,0.487418645,0.456117084,0.395791144
543,200015601,1,1,0.3801112,0.11670208,0.396333549,0.384155499,0.292884796
544,200015631,1,0,0.388672362,0.492089473,0.339220409,0.327823492,0.254568519
545,200015656,1,1,0.696787784,0.114848342,0.713789941,0.676266184,0.627410241
546,200015664,1,0,0.40589613,0.407765307,0.338358854,0.333893684,0.276024022
547,200015665,1,0,0.655117599,0.231872386,0.578371186,0.566595651,0.53043373
548,200015680,5,1,0.34429682,0.638959585,0.329524002,0.328998249,0.248033276
549,200015767,1,1,0.314277112,0.29044686,0.261638007,0.264377668,0.191194616
550,200015770,5,0,0.396139486,0.318840194,0.358158979,0.387225325,0.315252596
551,200015784,5,0,0.262213842,0.368309103,0.250047803,0.254683165,0.179084523
552,200015864,5,0,0.212520395,0.334421874,0.209442682,0.20487222,0.146040065
553,200015936,5,0,0.575797258,0.42690179,0.492954576,0.516972372,0.419654043
554,200015999,4,0,0.492066733,0.728622987,0.49881558,0.510179211,0.400778338
555,200016014,5,0,0.60547757,0.20997126,0.518425788,0.550279585,0.453492881
556,200016063,5,0,0.280105826,0.26081903,0.277764158,0.311239207,0.199547062
557,200016080,1,0,0.437414243,0.641625496,0.364766352,0.354276925,0.30183559
558,200016082,5,0,0.195028337,0.449474513,0.210158835,0.190434769,0.136019873
559,200016085,5,0,0.399494516,0.642297006,0.378104914,0.358814544,0.303295497
560,200016116,5,0,0.291459808,0.374110568,0.285656244,0.313738828,0.221280332
561,200016132,5,0,0.176869407,0.164153363,0.192899033,0.164928993,0.124543205
562,200016185,2,0,0.549097219,0.179109332,0.459679873,0.503765283,0.397760426
563,200016188,1,1,0.367449037,0.490974171,0.317259527,0.291246258,0.240400002
564,200016203,5,0,0.162290177,0.351006242,0.15940942,0.158837757,0.106512503
565,200016222,1,0,0.647870313,0.223717809,0.577291996,0.562550693,0.507331113
566,200016226,1,1,0.492209753,0.323166294,0.491339415,0.446809914,0.395923322
567,200016243,1,1,0.504406284,0.309160253,0.507989564,0.475745779,0.415157764
568,200016247,4,0,0.597675382,0.281959519,0.511152222,0.542901913,0.446696046
